,AIN,TOC Status,confirmTOC,notes,include,Address,cp_casenum,full_approvetime,minus_holddays,zc_floorarea,total_units,aff_units,mr_units,pct_aff,Council District,TOC Dist,ZIPCODE,LV 2012,LV2020,LV 2015,SPA DUMMY,REDEV DUMMY,GEOID,MedianHouseholdIncome16,PerOO16,PerSingFam16,Median HomeValue16,MedianGrossRent16,TOC Dummy,DISC Dummy,cp_filing,cp_complet,cp_approva,permit_num,ladbs_subm,ladbs_perm
337,6032024022,TOC BR,1,,1,611 W 82ND ST,,309,309,10979.6,19,18,1,0.947368421,8,-1022.661858,90044,615900,2895300,1579200,1,0,6037238310,24369,12.837345,39.61485557,314100,987,1,0,#N/A,#N/A,#N/A,18010-20000-05987,12/13/2018,10/18/2019
338,6038010026,Non-TOC Disc,0,"Remove this one -- permit data is strange, and does not appear to be TOC project",0,8750 S VERMONT AVE,VTT-82164,269,269,27777,21,20,1,0.952380952,8,-1507.347838,90044,615900,2895300,1579200,1,0,6037240300,27125,25.85978836,58.80980163,259100,881,1,1,7/10/2018,8/8/2018,2/4/2019,17010-10000-02540,7/3/2017,3/29/2018
339,6038010902,TOC BR,1,,1,957 W 88TH ST,,269,269,42619,41,40,1,0.975609756,8,-1749.383309,90044,615900,2895300,1579200,1,0,6037240300,27125,25.85978836,58.80980163,259100,881,1,0,#N/A,#N/A,#N/A,17010-10000-02542,7/3/2017,3/29/2018
340,6046019920,Non-TOC Disc,,,1,2270 E CENTURY BLVD,DIR-2016-4733-AC,560,560,12537,10,0,10,0,5,-332.2454522,90067,,,,1,0,6037267901,120208,76.73301304,8.713480267,1077900,2372,0,1,12/8/2016,12/12/2016,12/14/2016,17010-10000-00963,4/12/2017,6/21/2018
341,6046019927,Non-TOC BR,,,1,2080 E CENTURY BLVD,,435,435,22618,20,0,20,0,8,2046.533275,90047,975700,3515700,2019100,0,0,6037600400,34853,55.60625815,62.67823931,296900,1035,0,0,#N/A,#N/A,#N/A,17010-10000-00976,4/12/2017,6/21/2018
342,6046019930,Non-TOC Disc,,,1,2062 E 99TH PL,DIR-2019-6968-DB,197,197,105416,80,77,3,0.9625,15,15.56351005,90002,531800,2685900,1394800,1,0,6037242100,14728,0,18.5770751,,524,0,1,11/20/2019,11/25/2019,11/27/2019,19010-10000-02683,6/27/2019,1/10/2020
343,6046021918,Non-TOC BR,,,1,2300 E CENTURY BLVD,,435,435,19051,17,0,17,0,5,-257.2683474,90067,,,,1,0,6037267901,120208,76.73301304,8.713480267,1077900,2372,0,0,#N/A,#N/A,#N/A,17010-10000-00966,4/12/2017,6/21/2018
344,6048004025,TOC BR,1,,1,9515 S COMPTON AVE,,203,203,10051,21,20,1,0.952380952,15,-612.7080094,90002,531800,2685900,1394800,1,0,6037242300,31202,35.23012552,62.31884058,222900,1025,1,0,#N/A,#N/A,#N/A,19010-10000-02628,6/18/2019,1/7/2020
345,6048004030,Non-TOC BR,,,1,9543 S COMPTON AVE,,825,825,16163,17,0,17,0,15,-576.9674165,90002,531800,2685900,1394800,1,0,6037242300,31202,35.23012552,62.31884058,222900,1025,0,0,#N/A,#N/A,#N/A,16010-30000-03047,7/8/2016,10/11/2018
346,6048022066,Non-TOC BR,,,1,9220 S COMPTON AVE,,475,475,12024,12,0,12,0,15,-1512.632187,90002,531800,2685900,1394800,1,0,6037242300,31202,35.23012552,62.31884058,222900,1025,0,0,#N/A,#N/A,#N/A,17010-10000-02258,6/9/2017,9/27/2018
347,6070016007,Non-TOC Disc,,,1,11408 S CENTRAL AVE,DIR-2019-3117-SPR-PSH-SIP,297,250,57358,64,63,1,0.984375,15,670.2525587,90059,556700,2539200,1340800,1,1,6037242600,14483,6.619937695,16.86390533,328000,513,0,1,5/24/2019,7/23/2019,8/1/2019,19010-10000-02212,5/24/2019,3/16/2020
348,6088009036,Non-TOC Disc,,,1,11516 S VERMONT AVE,TT-65361-CN,752,752,45095,31,0,31,0,8,-3033.90696,90044,615900,2895300,1579200,1,0,6037602801,32093,20.20905923,38.07189542,353500,975,0,1,#N/A,#N/A,#N/A,16010-10000-05359,11/28/2016,12/20/2018
349,7418004008,Non-TOC BR,,,1,221 W E ST,,460,460,6496,10,10,0,1,15,10589.48862,90744,715200,2767700,1699600,0,0,6037294830,31830,23.77622378,38.53658537,313000,920,0,0,#N/A,#N/A,#N/A,17010-30000-03489,9/8/2017,12/12/2018
350,7418004009,Non-TOC BR,,,1,505 N MARINE AVE,,416,416,10871,17,17,0,1,15,10656.13141,90744,715200,2767700,1699600,0,0,6037294830,31830,23.77622378,38.53658537,313000,920,0,0,#N/A,#N/A,#N/A,17010-10000-02804,7/18/2017,9/7/2018
351,7455012022,TOC BR,1,,1,336 W 7TH ST,,545,545,35914,32,3,29,0.09375,14,-6558.51305,90014,,,,0,1,6037207301,38176,8.258426966,1.443403393,454300,1324,1,0,#N/A,#N/A,#N/A,18010-10000-01769,6/13/2018,12/10/2019
